"subbasin","deluid","deluname","lutype","acrea_ac","slsur","lsur"
6927,13232,"Agriculture-B-High-Unconfined",2,0,0.01,400
6927,13311,"Agriculture-C-Low-Confined",2,0,0.01,400
6927,13312,"Agriculture-C-Low-Unconfined",2,0,0.01,400
6927,13321,"Agriculture-C-Med-Confined",2,0,0.01,300
6927,13322,"Agriculture-C-Med-Unconfined",2,0,0.01,300
6927,13331,"Agriculture-C-High-Confined",2,0,0.01,400
6927,13411,"Agriculture-D-Low-Confined",2,0,0.01,400
6927,13412,"Agriculture-D-Low-Unconfined",2,0,0.01,400
6927,13421,"Agriculture-D-Med-Confined",2,0,0.01,300
6927,13422,"Agriculture-D-Med-Unconfined",2,0,0.01,300
6927,13431,"Agriculture-D-High-Confined",2,0,0.01,400
6927,13432,"Agriculture-D-High-Unconfined",2,0,0.01,400
6927,14121,"Veg_Low-A-Med-Confined",2,0,0.01,300
6927,14122,"Veg_Low-A-Med-Unconfined",2,0.156663,0.01,300
6927,14131,"Veg_Low-A-High-Confined",2,0,0.01,400
6927,14132,"Veg_Low-A-High-Unconfined",2,0,0.01,400
6927,14221,"Veg_Low-B-Med-Confined",2,0,0.01,300
6927,14222,"Veg_Low-B-Med-Unconfined",2,41.438981,0.01,300
6927,14231,"Veg_Low-B-High-Confined",2,0,0.01,400
6927,14232,"Veg_Low-B-High-Unconfined",2,0,0.01,400
6927,14321,"Veg_Low-C-Med-Confined",2,0,0.01,300
6927,14322,"Veg_Low-C-Med-Unconfined",2,0,0.01,300
6927,14331,"Veg_Low-C-High-Confined",2,0,0.01,400
6927,14332,"Veg_Low-C-High-Unconfined",2,0,0.01,400
6927,14421,"Veg_Low-D-Med-Confined",2,0,0.01,300
6927,14422,"Veg_Low-D-Med-Unconfined",2,0,0.01,300
6927,14431,"Veg_Low-D-High-Confined",2,0,0.01,400
6927,14432,"Veg_Low-D-High-Unconfined",2,0,0.01,400
6927,15121,"Veg_High-A-Med-Confined",2,0,0.01,300
6927,15122,"Veg_High-A-Med-Unconfined",2,0.474222,0.01,300
6927,15131,"Veg_High-A-High-Confined",2,0,0.01,400
6927,15132,"Veg_High-A-High-Unconfined",2,0,0.01,400
6927,15221,"Veg_High-B-Med-Confined",2,0,0.01,300
6927,15222,"Veg_High-B-Med-Unconfined",2,66.900273,0.01,300
6927,15231,"Veg_High-B-High-Confined",2,0,0.01,400
6927,15232,"Veg_High-B-High-Unconfined",2,0,0.01,400
6927,15321,"Veg_High-C-Med-Confined",2,0,0.01,300
6927,15322,"Veg_High-C-Med-Unconfined",2,0,0.01,300
6927,15331,"Veg_High-C-High-Confined",2,0,0.01,400
6927,15332,"Veg_High-C-High-Unconfined",2,0,0.01,400
6927,15421,"Veg_High-D-Med-Confined",2,0,0.01,300
6927,15422,"Veg_High-D-Med-Unconfined",2,0,0.01,300
6927,15431,"Veg_High-D-High-Confined",2,0,0.01,400
6927,15432,"Veg_High-D-High-Unconfined",2,0,0.01,400
6927,16000,"Water-All-All-All",1,0,0.01,100
6928,1000,"Road_Freeway-All-All-All",1,17.150924,0.08,100
6928,2000,"Road_Primary-All-All-All",1,69.991642,0.09,100
6928,3000,"Road_Minor-All-All-All",1,157.952248,0.11,100
6928,4000,"Dev_ResHigh-All-All-All",1,19.81062,0.09,100
6928,5000,"Dev_ResLow-All-All-All",1,521.248113,0.09,100
6928,6000,"Dev_Com-All-All-All",1,56.580257,0.01,100
6928,7000,"Dev_Ind-All-All-All",1,127.877908,0.01,100
6928,8000,"Dev_Inst-All-All-All",1,47.788852,0.04,100
6928,9000,"Dev_Roof-All-All-All",1,309.500955,0.08,100
6928,10000,"Dev_Overspray-All-All-All",1,15.937386,0.09,100
6928,11111,"Dev_Irrigated-A-Low-Confined",2,0,0.08,400
6928,11112,"Dev_Irrigated-A-Low-Unconfined",2,108.849963,0.01,400
6928,11121,"Dev_Irrigated-A-Med-Confined",2,0.287996,0.05,300
6928,11122,"Dev_Irrigated-A-Med-Unconfined",2,0,0.01,300
6928,11211,"Dev_Irrigated-B-Low-Confined",2,35.023742,0.09,400
6928,11212,"Dev_Irrigated-B-Low-Unconfined",2,71.559494,0.02,400
6928,11221,"Dev_Irrigated-B-Med-Confined",2,0.749496,0.06,300
6928,11222,"Dev_Irrigated-B-Med-Unconfined",2,0,0.01,300
6928,11311,"Dev_Irrigated-C-Low-Confined",2,0.344598,0.1,400
