6873	2008	10	31	0	0		0.000000000000e+00	3.940764786102e-02	0.000000000000e+00	1.466361518480e-01	1.860437997090e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.271744037689e-03	6.863554929776e-04	1.093160426983e+01	7.661162653827e+01	2.204400184753e+01	1.095872326556e+02	4.568846822139e-02	1.021790230597e-02	8.929886695167e-07	2.232471673742e-04	3.571954677942e-05	2.375877842617e-03	2.996457861280e+00	3.457481784350e-01	7.287751746236e-02	1.821937936519e+01	2.915100698393e+00	7.186154111847e+01
6873	2008	11	1	0	0		1.637749210500e+01	4.228107313571e+00	0.000000000000e+00	1.827463101301e-01	4.410853623701e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.784070191995e-01	6.261031373263e-02	1.300849137270e+01	9.106087390569e+01	2.601985173406e+01	1.300892170125e+02	1.189330231059e+01	1.862703790978e-01	5.264788660918e-04	5.305531769280e-02	4.889877791421e-02	2.673621264825e-01	1.234778465789e+01	1.858239315493e-01	5.471117272225e-01	5.513457114951e+01	5.081513535825e+01	2.759035170320e+02
6873	2008	11	2	0	0		0.000000000000e+00	1.685853014898e-02	0.000000000000e+00	2.268047192926e-01	2.436632494416e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.661187240093e-03	3.122113555377e-04	6.395318859202e+00	4.495843919478e+01	1.317305208177e+01	6.452681013576e+01	3.069981277719e-02	1.180747491166e-02	3.820176591161e-07	9.550441477797e-05	1.528070636438e-05	2.875465196097e-03	1.877508836422e+00	2.852667546891e-01	4.263555012986e-02	1.065888753235e+01	1.705422005165e+00	6.278957864695e+01
6873	2008	11	3	0	0		0.000000000000e+00	2.033156625826e-02	0.000000000000e+00	2.120655663681e-01	2.323971326263e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.745178079967e-03	3.695827848395e-04	7.341981032872e+00	5.156404432572e+01	1.502431625704e+01	7.393034161563e+01	3.284666786016e-02	1.145434483283e-02	4.607397238507e-07	1.151849309627e-04	1.842958895402e-05	2.771438263437e-03	2.111025503987e+00	2.978930545668e-01	4.894664476876e-02	1.223666119219e+01	1.957865790750e+00	6.468393468796e+01
6873	2008	11	4	0	0		1.726011144000e+01	6.003934969849e+00	0.000000000000e+00	2.730955209587e-01	6.277030490808e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.533960372067e-01	1.351760578442e-01	1.977594204437e+01	1.384331010290e+02	3.955490210347e+01	1.977639451769e+02	1.139451314377e+01	4.108591029218e-01	1.210717453594e-03	1.214975670324e-01	8.429014050043e-02	5.710200413586e-01	8.324643292369e+00	2.924572857965e-01	8.858292224194e-01	8.889447741143e+01	6.167142415884e+01	4.157528851164e+02
6873	2008	11	5	0	0		0.000000000000e+00	1.454220216563e-02	0.000000000000e+00	2.735261876913e-01	2.880683898569e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.760164351773e-03	2.781507319222e-04	5.206654980372e+00	3.666421367471e+01	1.084856758501e+01	5.271943624009e+01	3.177721999419e-02	1.371512761920e-02	3.295449578058e-07	8.238623945141e-05	1.318179831222e-05	3.362872913240e-03	1.584310643096e+00	2.694219955751e-01	3.471110734511e-02	8.677776836275e+00	1.388444293804e+00	6.041327742478e+01
6873	2008	11	6	0	0		0.000000000000e+00	1.324796639036e-02	0.000000000000e+00	2.519718918998e-01	2.652198582902e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.615230494869e-03	2.537124438593e-04	5.168897573503e+00	3.640075124534e+01	1.077473160863e+01	5.234438042748e+01	2.913874756169e-02	1.262091616286e-02	3.002168622765e-07	7.505421556912e-05	1.200867449106e-05	3.095185668259e-03	1.574997458182e+00	2.689187815233e-01	3.445939076167e-02	8.614847690417e+00	1.378375630467e+00	6.033781722850e+01
6873	2008	11	7	0	0		0.000000000000e+00	8.402456635667e-03	0.000000000000e+00	2.318141405478e-01	2.402165971835e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.326961233870e-03	1.690741818374e-04	3.990536231502e+00	2.817840765893e+01	8.470380539831e+00	4.063932443026e+01	2.337610915197e-02	1.126808900935e-02	1.904110481749e-07	4.760276204371e-05	7.616441926994e-06	2.778940042703e-03	1.284334372967e+00	2.532072634036e-01	2.660363170182e-02	6.650907925455e+00	1.064145268073e+00	5.798108951055e+01
6873	2008	11	8	0	0		0.000000000000e+00	1.103108580252e-02	0.000000000000e+00	2.132690093040e-01	2.243000951065e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.359484859265e-03	2.116490613733e-04	5.113604099320e+00	3.601492566992e+01	1.066660214801e+01	5.179513191725e+01	2.449806766597e-02	1.066584661322e-02	2.499793454749e-07	6.249483636873e-05	9.999173818997e-06	2.616465784210e-03	1.561358372083e+00	2.681815336261e-01	3.409076681307e-02	8.522691703266e+00	1.363630672523e+00	6.022723004392e+01
6873	2008	11	9	0	0		0.000000000000e+00	1.217181166739e-02	0.000000000000e+00	1.962074885597e-01	2.083793002271e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.335729105321e-03	2.291036480694e-04	5.742751826903e+00	4.040497870239e+01	1.189693548195e+01	5.804466601125e+01	2.437217188493e-02	9.995973847384e-03	2.758297386429e-07	6.895743466072e-05	1.103318954571e-05	2.443827514118e-03	1.716548476372e+00	2.765701879120e-01	3.828509395601e-02	9.571273489001e+00	1.531403758240e+00	6.148552818680e+01
