2034	2008	11	6	0	0		0.000000000000e+00	1.869856612675e-01	2.093189044575e-01	4.176325867387e+00	4.572630433112e+00	8.758170253413e-02	8.537448317696e-02	1.846955197536e-01	1.709434667944e+00	3.096677616332e-03	0.000000000000e+00	1.100872244608e+01	5.325477605074e+00	1.633420005116e+01	9.710377548887e-01	2.221206726818e-01	3.467341329672e-06	8.666314217135e-04	1.386419958084e-04	5.009436472680e-02	1.518781727763e+00	2.706830443574e-01	2.896722373330e-02	4.300481790848e+00	9.037382213397e-01	3.077512206371e+01
2034	2008	11	7	0	0		0.000000000000e+00	2.002614228876e-01	8.664020206879e-02	4.040834711751e+00	4.327736336707e+00	6.681080499627e-02	6.573405280591e-02	1.419958404434e-01	1.133730972915e+00	3.197108630494e-03	0.000000000000e+00	1.857596525031e+01	5.922711379847e+00	2.449867663016e+01	9.047057925088e-01	2.055510008341e-01	3.640504527912e-06	9.098707132425e-04	1.455554750368e-04	4.869766126226e-02	1.938927222416e+00	3.174880231093e-01	2.211631769001e-02	4.818505885277e+00	8.228058330181e-01	4.104702264373e+01
2034	2008	11	8	0	0		0.000000000000e+00	2.288220987709e-01	5.928691204445e-02	3.946910885100e+00	4.235019895915e+00	6.163229026156e-02	6.089863924911e-02	1.315695988541e-01	9.974154304844e-01	3.414548607238e-03	0.000000000000e+00	2.499482699762e+01	7.509880634838e+00	3.250470763246e+01	9.014696889068e-01	2.000466199428e-01	3.949866349271e-06	9.869821887280e-04	1.578719396614e-04	4.788080803266e-02	2.098105628127e+00	3.121015380063e-01	2.459999028017e-02	5.994464641424e+00	9.700006624510e-01	5.001568812494e+01
2034	2008	11	9	0	0		0.000000000000e+00	1.192622811104e-01	4.018539233096e-02	3.815501160141e+00	3.974948833583e+00	5.518101336696e-02	5.435108167736e-02	1.175538752304e-01	8.141700153517e-01	2.185932780977e-03	0.000000000000e+00	3.025113935895e+01	8.987394921832e+00	3.923853428078e+01	7.735618487630e-01	1.858992203028e-01	2.332708136667e-06	5.830486005989e-04	9.327578896280e-05	4.509831013205e-02	2.291625457025e+00	3.255405404322e-01	2.863319584011e-02	7.121741137676e+00	1.141440580307e+00	5.924080696807e+01
2034	2008	11	10	0	0		0.000000000000e+00	1.532241633846e-01	1.737838199790e-02	3.577091095720e+00	3.747693641103e+00	4.768120915422e-02	4.720358767759e-02	1.022713869589e-01	6.146178050103e-01	2.707141004904e-03	0.000000000000e+00	3.455001857713e+01	1.026451887869e+01	4.481453745582e+01	7.532254701861e-01	1.759643029716e-01	3.066909363884e-06	7.666413530669e-04	1.226545909530e-04	4.298434626290e-02	2.497513172191e+00	3.659936218941e-01	3.255281858619e-02	8.125587869879e+00	1.300416400666e+00	7.156693678166e+01
2034	2008	11	11	0	0		0.000000000000e+00	1.864262642915e-01	2.555894446547e-02	3.465815625471e+00	3.677800834228e+00	4.934336635153e-02	4.889947592810e-02	1.059114472635e-01	6.619537186237e-01	2.999380433782e-03	0.000000000000e+00	3.523408506804e+01	1.044093237025e+01	4.567501743829e+01	7.670481429981e-01	1.732829861162e-01	3.472637442807e-06	8.679711258928e-04	1.388578115607e-04	4.204804775722e-02	2.413205543702e+00	3.511738318641e-01	3.329984917352e-02	8.320175021715e+00	1.331124432125e+00	7.203791617966e+01
2034	2008	11	12	0	0		0.000000000000e+00	2.052078398794e-01	3.235632452240e-02	3.387419761269e+00	3.624983925671e+00	5.229253243975e-02	5.182012147468e-02	1.121322391335e-01	7.432860578791e-01	3.157483630873e-03	0.000000000000e+00	3.607185971928e+01	1.063846106748e+01	4.671032078675e+01	7.735287291613e-01	1.712320199805e-01	3.694797600404e-06	9.234009491495e-04	1.477162964418e-04	4.133743886782e-02	2.380876364240e+00	3.285525467199e-01	3.414156101601e-02	8.531864113913e+00	1.364832861965e+00	6.805078013983e+01
2034	2008	11	13	0	0		0.000000000000e+00	2.379891209453e-01	4.422882700938e-02	3.347957441001e+00	3.630175388956e+00	5.613703618077e-02	5.561670420605e-02	1.202425526782e-01	8.493225218004e-01	3.434154686173e-03	0.000000000000e+00	3.561090865582e+01	1.046871956125e+01	4.607962821707e+01	8.021996286715e-01	1.720108705143e-01	4.069017735721e-06	1.016719370420e-03	1.626251600063e-04	4.118955396897e-02	2.363919584908e+00	3.073060832138e-01	3.371494678714e-02	8.424108188302e+00	1.347436029114e+00	6.241802669517e+01
2034	2008	11	14	0	0		0.000000000000e+00	2.296963153108e-01	5.011759174023e-02	3.326516710196e+00	3.606330617247e+00	5.783594874967e-02	5.719914709634e-02	1.236302731930e-01	8.936145090547e-01	3.367485684371e-03	0.000000000000e+00	3.495678103119e+01	1.026244137630e+01	4.521922240750e+01	7.933629480183e-01	1.712270694005e-01	3.982110256846e-06	9.950671366802e-04	1.591677686326e-04	4.087712979136e-02	2.353409945250e+00	2.959462497509e-01	3.296074004122e-02	8.234426145949e+00	1.316972414373e+00	5.840843736387e+01
2034	2008	11	15	0	0		0.000000000000e+00	2.140948546566e-01	4.665988718379e-02	3.291467619636e+00	3.552222361476e+00	5.589660340549e-02	5.524715942905e-02	1.194522714407e-01	8.389901681295e-01	3.241422412171e-03	0.000000000000e+00	3.525173375944e+01	1.034878561016e+01	4.560051936959e+01	7.721934699531e-01	1.686766774585e-01	3.819159570045e-06	9.544692820266e-04	1.526851614790e-04	4.034971387863e-02	2.379521578883e+00	3.002454098301e-01	3.317389349882e-02	8.287973669024e+00	1.325562781449e+00	5.834241761280e+01
